Id	UID	Type	IdPlan	TurnOn	Traffic	Hacked
538625	e0e35d4d-0081-491a-bc4d-2cfac56460cb	P	2	True	44532768120	True
447097	aa92df26-39aa-435e-8015-c6448377eb39	P	2	True	31120499728	True
897511	ebfdfee3-4e0a-44a9-a052-2cbd2d579aad	P	3	True	29008406880	True
803585	f4c040c5-920c-4019-9fe0-59e21862e1f2	P	6	True	41267155120	True
160146	3e68637b-84b6-4399-b23f-8f9dc79c9a96	J	11	True	870980488072	True
826601	7b374c36-2432-495e-b46c-e6bf97708159	P	6	True	52762100344	True
847925	3ae915ad-49d8-466f-b5bc-73029bb156c5	P	2	True	72389259728	True
836056	46628440-3c0c-45b5-8523-178cab24792b	P	2	True	74051780912	True
115117	3fa1d9d9-679b-4b0a-a96d-7d31f3cb2cb1	P	7	True	132489591512	True
183710	d4bc01c8-e5c2-4d83-a110-47ce073fffbe	P	4	True	55024038232	True
402701	99bbfce5-857b-4bd3-9078-ce1971e1bd25	P	0	True	22339902144	True
428482	0353563e-bc35-4955-9776-e000b27d3094	J	12	True	506799911496	True
229618	c59a2bc0-5a08-4f76-a681-f4add3ed235e	P	5	True	82592162320	True
438980	788f272f-eaf5-4e4b-adf6-93c16fee4a2e	P	0	True	51605353824	True
602006	ee7acfb8-a18a-4cab-923b-1e2fe0c76542	P	7	True	18263038584	True
274783	5d4e9e9a-0f30-40eb-9d14-46a4e70bd0de	P	4	True	38172536128	True
282457	92320c65-f554-48fe-83ea-e8d5ede9bfb9	P	0	True	110061226800	True
458736	8d23426e-eea1-4d9e-bd7d-40f3f9618833	J	12	True	453068206168	True
285449	a7c303d6-9c2c-445f-bfc4-c63ef6f5570b	P	3	True	110389825352	True
316812	2e51ebb4-9db8-410c-8b76-a23ad5596469	P	7	True	52872579144	True
424729	9d11fc34-fa86-43c1-b4c7-38750018d844	P	0	True	32459357040	True
520018	0d26ddf8-7f34-4294-bc8a-6e6901e2d734	P	4	True	60539967608	True
742525	5c40330f-fc4e-4dc0-a8b1-73f1c80f138a	P	5	True	32177903104	True
37950	60a99df0-c984-41da-9b37-c4508b4d49f2	P	0	True	47642087504	True
668781	8e0a5d49-d3df-4a5d-aaf2-e5e5143244d3	P	4	True	59570782584	True
777485	7d44b4e4-a089-409a-8944-d7c26082ee34	P	3	True	45615040848	True
974357	d63fb361-2eb1-4778-9961-2bd4caca86b6	P	3	True	26955642104	True
26408	73ab252e-6250-4d7d-aed5-b82eb8f14ff8	P	4	True	46472965880	True
201682	de2bce83-8dd1-4a96-a58d-f9d49d7e1244	P	7	True	28060748064	True
465910	e793c57b-fd44-4706-adde-bb2b190db2e4	P	3	True	73981441528	True
471108	55c2556b-1f9c-456e-ba4a-85c7b945c140	J	12	True	628946292608	True
397850	6eed43ee-47fe-41c1-943f-dc69b6c76ad3	P	5	True	45995228536	True
529685	add0bf88-1f78-4713-a60f-fe35074d5b15	P	7	True	22508533752	True
961574	9ed333d2-3d3c-40c2-84c0-bbe41b99a896	P	0	True	27595546624	True
826494	b1a3f470-e9b6-4833-ae9a-c6b4465109ac	P	5	True	27157645984	True
905033	8525b2a8-c6e8-496c-9994-be0996be70e6	J	11	True	162358380016	True
469307	0f9de5ba-c0bb-4c1e-9688-2d49b445d78f	J	10	True	49378020920	True
645640	7b8df39f-7249-4ba8-a3a8-cf79ba8b6b20	P	6	True	114016431528	True
427455	85107b46-5a33-43ac-a4c7-cdab720ae83f	P	6	True	35936605576	True
656235	6b4a409a-7960-4293-bf77-dc8e9fa9ee0d	P	7	True	71275025464	True
718905	089c9012-a019-4965-a899-2b26fc9d80de	J	11	True	134927971744	True
550558	b7fd926d-016e-43fd-ac3b-47d249eccf85	P	7	True	127154667872	True
149278	ffc79b14-6d12-4358-a468-d0f3c6d1515a	P	7	True	25485880456	True
701052	c9097018-b0f6-453f-b1c3-7dc92b01957b	J	12	True	346964791248	True
495707	23c07346-d059-4a4f-a5d9-dbe832e47f58	P	3	True	26302744832	True
539868	ef4c4e82-2d51-451e-8dac-6ace3c6ad083	P	6	True	90548730880	True
494438	808d34bf-b2a1-46a1-a0cb-2bffc566a2bc	P	4	True	142048420664	True
448499	6c967c87-6520-4829-a184-9c1f389c75e2	P	6	True	51508701072	True
16461	80515d5e-e80d-4e02-9a66-ba0e44f7a8f1	J	10	True	47254029200	True
963223	8452d02e-9d94-4ba1-a04f-58a7031b5b59	P	6	True	27647720456	True
711142	e365511f-4088-4109-8d86-61a38d034e12	P	5	True	66375252424	True
628812	9f4d4a59-76f9-4564-83a6-6d132462962e	P	5	True	30677610904	True
501502	390ea41d-222d-44da-af31-7ac7591b3cbe	P	3	True	122678591496	True
308367	1195f233-28ea-4168-895e-38ee56d8ded2	P	1	True	120500999088	True
441255	b6b8caeb-1930-4d2b-8bd3-2048419fa36d	J	10	True	114373353456	True
263029	804442b9-821b-4db8-96bb-8859e19c354c	P	2	True	36446740176	True
183990	6e7ad812-a349-47d1-b5d5-5abf376fe77b	P	2	True	83505768208	True
608275	b9945927-d1a1-4b1d-b6e4-8b12df6251af	P	2	True	123279691712	True
424019	6fbe7a81-c22d-4770-8e9c-222e585043dc	P	2	True	108411905624	True
743466	cd34669d-97bf-4872-814e-fc0ee4e9353b	P	4	True	37779539952	True
116976	10a9665d-8f6e-4498-8326-60bcca483dab	P	3	True	44973053808	True
792754	0d096354-499f-415d-a47f-94a39a5a8986	J	10	True	32703894688	True
344986	b7f94273-2d77-4501-9561-84c970367ec8	P	4	True	120922762632	True
92405	4e7f58af-b459-48f8-acb6-f447112ee898	J	10	True	378912548768	True
717907	f97d58d0-abf1-4c6a-97ea-9b560610fad0	P	4	True	52146726776	True
245205	63d6e977-94ae-44a6-b8bf-ce7b70778b6f	P	3	True	29952496448	True
516724	21d95505-2cd3-4480-acdf-f911116cb5ee	P	6	True	33776941416	True
976557	2a489f45-878f-4edf-bcd0-d627d7f6bd8d	P	7	True	26680145048	True
725727	db6b4d03-0129-487e-b880-b9e8014abd6f	P	1	True	45639175776	True
555750	f11f9127-07f7-4826-a7ff-4df4ce8d2982	P	2	True	55349643696	True
840540	ffc758cd-c6f9-4846-826d-f200e109125b	P	0	True	27614099664	True
61065	a243c1d6-baec-473b-8294-25629cc24ba6	P	4	True	50133164736	True
629964	f009dda9-8f8f-4b55-b981-adbfdc3187af	P	4	True	177805403280	True
138851	095215c7-0e81-4d98-af84-5952991998bf	P	4	True	72330270256	True
804617	30f0f28d-f738-4078-a8bf-6f3419212472	P	4	True	106801427048	True
551141	af728674-f1c5-48d5-b602-e34295228873	P	7	True	58696210184	True
953297	7e578646-cb8a-4236-9724-71bae8e333d7	P	4	True	45367665400	True
699658	21ef8a27-722a-4110-bbcc-3bbb013c73f8	J	12	True	959900090752	True
362337	d810d5c5-80aa-4ed9-aa62-1905e0fd88d2	P	6	True	36241982432	True
899822	1d336b75-d17a-4e93-870e-c7ab8214470f	P	1	True	29022689224	True
403358	f2dbe9c4-c070-4782-8ade-3e4cb8f11a32	P	4	True	47657977320	True
520604	61bcf7bf-ef77-44dd-823d-851a42603c48	P	6	True	40473018352	True
827235	9e9547e7-f9d9-4c63-893b-5e5f86400686	P	2	True	47170844936	True
181902	07a2346c-6120-4ceb-a0cf-e0455c4d1876	P	7	True	142546863168	True
589319	6f78a50a-f677-4d7c-b377-3b11a0705658	P	2	True	44964126008	True
353653	65eb7ef8-871a-4e6c-a344-be3fdad51a8d	P	6	True	34541326256	True
308886	a1ff92c0-3e68-43fe-bf1b-75b231238b4c	P	4	True	65926331448	True
914742	35393bbe-362b-4133-a5a4-5e3dbe845634	P	7	True	40170962296	True
797192	e78fb276-bb02-4383-9483-ce799f8a4aa8	P	1	True	39587686304	True
603314	8a468513-aca4-4ec2-b32b-98cb8000b646	P	7	True	88393669496	True
544561	9a3f6b40-44b6-4f16-a9d1-ed6673228975	P	2	True	30746993456	True
400717	1541a6c9-7330-46f6-aa9a-f162ae2b5dd0	P	2	True	31940985000	True
200321	3e07b9d6-8d5b-4347-88bb-57e49cd80221	P	1	True	97296366344	True
918472	15e36ebb-609f-473e-8d31-a42764ec631b	P	0	True	122420345160	True
498557	c9ea35b2-08d5-4ac7-a088-9a26cc599824	J	12	True	133550560960	True
157102	87558647-9c1d-4336-8564-dd6d06a0e5f7	P	4	True	122204791880	True
984745	4577c266-7091-46f8-bb53-bb12a387291c	P	4	True	21897023336	True
540660	24c6095a-8568-44bb-a0b7-6344de7d7f45	P	5	True	42864301688	True
187848	d39e3706-83a6-4e4c-ae3f-10fb9e0a6b1e	P	2	True	68783283768	True
961430	c10a8087-1d2d-4891-a86f-7ef445af7c43	J	11	True	93326049112	True
23661	58151aad-2ca0-404a-b4ee-721e41072a80	P	5	True	38004848360	True
961781	d5966370-741f-4cc4-9e7d-e9dc94972134	P	6	True	30845019104	True
372411	2912d4f5-78e4-4cdd-81a8-8f0b1dc93bdd	P	7	True	52834401544	True
791391	8d258677-5f11-441a-8708-a6037d2b8699	J	11	True	336248799976	True
95743	21fd6669-2b05-4a7b-9156-7e116bccb782	J	10	True	200731353112	True
412437	3050dc45-108c-493e-8014-debe846640ab	P	5	True	40895407992	True
569523	61dfd673-961a-4d2a-84a5-d7077e0f4684	J	12	True	265554660904	True
334991	f9d0fccc-b587-4988-988c-e6381c7af948	J	10	True	21051269168	True
764374	493f7c50-80c2-494b-bf4b-db4e5ebede3c	P	1	True	122432884584	True
318351	d11f82e6-6fe6-45a6-bd37-c5df1af636d1	J	10	True	375186018016	True
141251	4e09ac9c-f4fc-4c07-83dd-34f33e43828a	P	4	True	31707972936	True
453924	35f143d2-e5e7-42c5-a2e4-f1974bc0aff7	P	1	True	68069567104	True
491891	cb9b98bb-c984-4873-8586-1a636b94b358	P	5	True	27017869512	True
767434	91b8a539-0970-4d0b-9d76-3308f8894b64	J	10	True	115072799584	True
948744	d3f4305d-aaa6-462d-a637-97fe9c421950	P	1	True	52619555136	True
905771	447a451b-c2e9-4da7-8637-974b7fbf83ef	P	7	True	104188390080	True
476892	4e58cd5b-b4e5-4877-9f66-09ec493cf5fa	P	1	True	87780871728	True
802539	2b02c554-e528-451b-beea-0024e9630233	P	6	True	28748106840	True
277701	9fb1346f-8bff-49ed-b5aa-38676177dd3e	P	0	True	43912684808	True
80280	438de99c-1641-4359-bbe8-e02ad4ac2d5c	P	3	True	29904327312	True
702181	dd52e7b3-5cf6-498f-8167-84a23cf8a6f5	P	6	True	45926951600	True
43425	56fea0f4-f25a-4afa-864b-8a11a2b4d4b5	P	4	True	87135678528	True
115412	fbc4dbb3-c05a-4f53-8ef5-7c4bc5806433	P	2	True	31953538168	True
470433	129081c4-36b7-4521-be31-f0c2f5c588cf	P	1	True	33636060712	True
903572	3768a019-b54a-4d8d-96bd-d729d8778cdf	P	0	True	48803987776	True
69682	61bd9aee-e7dd-435a-a295-dc118647c3bd	P	6	True	32700064840	True
762428	d2904285-8aa0-42f8-90d5-7d736d337fa8	P	1	True	73262801896	True
339456	d8756117-ebec-4bb2-b8e1-d17c2823a3b6	P	6	True	52162086000	True
737390	ba6361ec-bf97-4ce1-b96e-64b25a1ac1ff	P	0	True	35487407152	True
999931	16f0226d-3bf8-4665-9a9a-78e0081f64a2	P	3	True	39648503776	True
820093	c73ee85a-1f58-40d9-8eee-3a89bf38981a	P	0	True	103682975120	True
842801	0f91896d-e002-4c30-bb24-a0cfd542aa7a	P	6	True	98789103600	True
559873	2c124619-2f95-46c0-b2df-144331db71fc	J	11	True	73524786976	True
333991	98042b12-967a-45f9-adb0-1fa192ac7729	P	7	True	73607294784	True
770438	a8239bf3-511c-4493-b2e4-9ac3fbb1f7a8	J	12	True	76890969776	True
272054	5fe9a902-2bef-4578-8aa0-123914a47f23	P	1	True	70142006704	True
162855	81a56c34-4462-4cd5-ae1d-30ffc4a1b9a8	P	0	True	34422897200	True
158782	5f31cd9e-3507-49cd-84c0-2ff635876ec8	P	7	True	38762976776	True
460012	373fc48a-f584-42c9-8bb8-b58bd133f1eb	P	2	True	33893070696	True
638713	7f40e5d8-523d-4eba-baa6-bb17aefd4dba	P	1	True	51079804208	True
337693	81b5e0b6-320e-4e19-8636-62f8f8051f9c	P	5	True	70093025232	True
701181	0bf72829-9b9f-4a46-9887-e03b31730eb5	J	12	True	513202304016	True
853428	be5f3a4d-7fbd-4667-84a6-d3dbfa3ef4ba	P	3	True	69315153128	True
781683	7cc28016-cf40-442b-8c1e-59584fa9f755	P	6	True	124169816600	True
993395	d31888a4-52bb-4664-87ad-779ae844c869	P	5	True	65447211704	True
5663	ab8c22ff-73a3-408a-87f8-262de80de5fc	P	5	True	57903137088	True
863501	e732c96f-744f-4c2f-adfe-c84750ee6176	P	4	True	57459466440	True
813732	9c8b6e47-d497-4636-831d-9315646eccf3	P	5	True	59279561120	True
766021	b92d12d8-acd8-4524-b55d-6d8f7cf45e5b	P	1	True	139751219536	True
685467	3866ace7-3a1a-4939-b92d-ccdc1f407178	P	6	True	67791007168	True
700488	1be75fa9-c73f-4a2d-bdab-fdea6cddc038	P	4	True	104388627728	True
186936	9f7f7c6b-1279-46f0-8870-b0209216163b	P	0	True	26399871912	True
93838	debabbab-030c-4610-a1ff-9691b3d39ed5	P	5	True	89237964328	True
137270	d34d8aa8-9eac-4148-8ef5-d105dc75cc86	J	11	True	118085680536	True
489069	b66dc4fe-1afc-42a0-a827-e686453739c8	P	4	True	57205565912	True
483214	f9eaf27e-8b0c-4595-ace9-91feed28bf30	P	0	True	50183223648	True
766361	bc81beac-57b7-4923-a692-02f4604b7761	J	10	True	522960825800	True
512686	dd2277f9-0df0-47c5-b57e-2a404fdcbebd	P	2	True	27198086144	True
816256	0b12a998-1589-443f-91a7-e20318889f8b	P	3	True	81402042032	True
829270	26a7f963-b246-4b8a-b7ad-ae0fb5a55bc3	J	12	True	613926922040	True
848150	7d358af0-a058-4897-ab77-31160478cc87	P	0	True	29929328416	True
893538	9b339ca2-4dd9-42a3-b8ad-c82e9be00ac2	P	2	True	78068305680	True
229510	3fac27f7-eb2f-43ec-a249-1a00986f728d	P	0	True	125432606168	True
218129	b6fbdbb7-8bcc-41c3-8d95-ec31db86dded	P	7	True	35881458776	True
240322	3f6fbaf3-ec2e-4fcd-b8e6-fe8f9ab77b62	P	7	True	140294867496	True
106419	ef09d0ae-7748-4ab1-af53-a2de6ba0c4e7	P	4	True	93233818760	True
308909	58258315-7ed1-4849-aa1b-acbc38632130	J	11	True	422128344296	True
232379	dd6e4ca1-ed41-4617-9d7d-bf5daa88acf1	P	3	True	32380721896	True
589775	6edca084-f3ff-4805-8b89-3e7eed9df262	P	2	True	53557549024	True
772202	ed8d7905-9daf-4265-9a5e-18bba9dfc896	P	2	True	98715774032	True
226027	23d84ad1-0626-42ef-b78d-b795702b1441	J	12	True	48482023192	True
617876	fdce8843-69f3-49ba-a0c7-2b5c888d0b06	P	2	True	28541649392	True
67283	748280e6-a714-4547-a77c-47b3912edc9e	P	7	True	45017739160	True
532892	75828eb8-4875-4747-9f71-6b4f78f297b7	P	3	True	25655050008	True
27621	b1d890a3-46bb-4e53-8f39-b8ee054aa1af	P	1	True	25172505840	True
300583	9eb9dc84-c868-41e7-9990-12245c555e4a	P	7	True	72126034904	True
614873	15f5aa68-2fd3-4eda-add3-41b2865f2e51	P	7	True	29252484656	True
397863	fa698d0e-2581-4627-93a6-8895675f1dd1	P	2	True	39435426904	True
252149	90601552-6d67-41c8-9829-83bd2e354361	P	3	True	62342209984	True
262993	229077e0-b057-49a9-a60d-bbeb9090c899	P	5	True	45317335336	True
416471	bf8b4be9-4ef8-4aa5-b0c6-41bf2a71b7e8	P	6	True	20042691936	True
339852	970d533d-06b7-4d09-a9c6-9e038c115ee6	P	5	True	44365027824	True
817946	92e5b4e4-6141-4680-8cd0-d3404ab2f3af	J	10	True	304802369840	True
530877	9056fe2b-8842-4933-b2c7-0b12042c02db	P	5	True	23371979504	True
788339	5dd39876-86b8-43e9-8799-bd039d97da71	P	6	True	26564800480	True
674506	c1240d82-4c43-4633-86c4-fe2086b5d95c	P	0	True	74689701856	True
829813	c27a3466-83a5-43de-8bf1-592186e5997a	P	1	True	40210322744	True
670294	6a13ae0f-656c-44a7-ba06-53224248f8f3	P	0	True	46814893408	True
205598	d886552b-d701-4d53-bd30-833bce9ec32c	P	4	True	26846384008	True
488289	554b8aca-10e2-447d-8323-d369b335224e	P	6	True	35175777064	True
802686	e9a702ef-2527-4427-a18a-136034462086	P	5	True	72768152608	True
525895	288b410d-0ef4-4edb-8e35-8d0e1b99791e	P	4	True	32172256272	True
69668	6596d291-15ae-49a8-83b0-56156027bc8a	P	0	True	75419884728	True
968893	4bf78e92-8e75-41e5-b0b5-3fc6f3cc5279	P	3	True	51897749328	True
503311	76a630b0-2ace-41d0-b04b-16795cba2011	P	1	True	50439485216	True
269450	85ab3f4c-5bd7-4028-a73c-03e2525c19e1	P	7	True	26152788864	True
393152	96c8e231-2cfe-4ca3-ba00-3bbe19e6eac8	J	12	True	424356032680	True
753197	3a99ac28-f15b-441d-aa7e-7da73434170c	P	3	True	60557731368	True
280574	a8eaa962-b7c8-460e-9f75-2b811e89587c	P	2	True	36761241432	True
978190	167a80e9-3f78-4755-afe5-e8695cea0524	P	2	True	135519449536	True
651449	1f726d6a-1770-48a1-8c09-4de007083c5f	P	5	True	50416870336	True
979440	b6365120-9010-40fd-9c44-243be4e758a6	J	10	True	445701311352	True
87990	703efad2-831e-45cd-9385-bc26664119ec	P	5	True	66289944984	True
39467	36a76921-3639-4c34-a152-634e69700398	P	4	True	26944772464	True
198577	424e5eb4-79b1-434e-b13e-222b2d201f1a	P	5	True	135876759152	True
147066	7f3f7d86-6206-4692-9089-aa45f437b63d	P	4	True	29589993456	True
691371	9ee7212a-f656-4cb4-a83e-b699990e14bd	P	2	True	73342726552	True
815140	00582dec-5394-4066-8197-da98a898dbae	P	0	True	127870676824	True
111783	0245648b-0439-4623-8569-3eadff231823	P	4	True	27920717472	True
298216	e2f08164-8073-4cf8-b2c5-acfbd174f00d	P	4	True	92632547784	True
649486	8f204035-6136-4182-8788-942c30a24be8	J	12	True	605409510848	True
764642	b1509851-c55c-40e8-93f7-538d0eb33113	P	2	True	67268374056	True
966333	1eb6c741-596e-4fd8-b847-55c42f6546d5	P	5	True	33159003240	True
874204	f2327571-f1ce-400b-9f30-8186825794df	P	2	True	42798838584	True
378230	a15611e7-99dc-41a1-9ebd-0d3ba28be600	P	1	True	47260934408	True
305386	eb84b9a4-27d2-48f9-9b7d-0afc7c72c2ff	P	0	True	146831188720	True
452774	a8ba6047-de23-42f3-962f-eff16c853556	P	6	True	70888993176	True
275703	6d1f7fcf-1ed2-4e2d-af9e-62af871db6b7	P	6	True	72568123592	True
439723	dffe8b5f-879f-44f5-8959-afff9d1b7de0	P	4	True	20385499808	True
116255	a612c387-4d5e-4f1e-8dfa-8db69e45b004	P	3	True	65463730728	True
234951	06a22863-3078-4d4c-a67c-fdb6640fe99b	P	4	True	163581301936	True
730824	ee1f4ebe-2c15-4cb2-8ad4-134243995048	P	3	True	39531843504	True
29257	40277221-efc0-4b80-84d9-0182e3d00fbc	J	12	True	21451581912	True
212682	60c4ea41-3287-4711-8c66-6524559fa1e0	P	6	True	87027642112	True
753540	b7db60af-f237-491f-9b83-61de2a5cc02b	P	1	True	51339677880	True
291417	7ade397a-1a19-45b7-a272-51e293878ea3	P	0	True	43505992600	True
876821	5eeaf411-5bf9-4da2-b920-73ac2edf06dc	P	7	True	87560196176	True
593713	31fd3881-1969-4270-ab24-1da5d74b0dbe	P	6	True	32089811240	True
241656	a32f5dae-22eb-4f94-9dc8-a024e5e2e6ba	P	3	True	61877568992	True
44413	dd8eb381-a002-4592-9e99-9227a8ac92b6	J	12	True	149391742632	True
365217	181ba191-dc50-48dc-9bdd-67ad66b48f35	P	0	True	23851442408	True
314427	d5fb6dfd-9271-45fb-9d4c-56cc1a817939	J	12	True	38252669104	True
99619	7248657a-f59b-458f-a935-6235bd5509f5	J	12	True	96639089968	True
665041	6f0fea87-e721-426a-9c20-96e6801c5653	P	2	True	27188580144	True
873539	87ebb036-5dca-4663-a248-1bce8d1ba80b	P	1	True	91328625816	True
647504	54142d61-091e-49c5-ad97-ab90356b692a	P	7	True	35859754744	True
543802	764e1a7b-7ab1-46f5-9703-83c616574cf5	P	4	True	85562317952	True
578924	ec177867-6383-497d-af2a-12731543dd9a	P	6	True	27418480392	True
489257	570c9838-1564-44f2-9e49-7540fc3ceba8	P	7	True	36387830560	True
570185	6f57d33f-d147-4dad-8f6c-8b51a50ca6dd	P	5	True	55715447448	True
255955	534918b7-4c82-4d84-8a32-8218580d0880	J	11	True	447278325112	True
970573	4cb6b69e-a692-4f8c-90a4-ed8de0923f57	P	5	True	61162778248	True
91792	001bc908-05d2-4bd1-9003-06dd021b5607	P	1	True	25940707424	True
947345	7023765d-6875-4d2a-8dc2-17153d39fd16	P	7	True	27651476784	True
444604	4947fd17-82c4-49f6-b62e-f89312cd086a	P	4	True	144424430376	True
33407	d7360714-5ff1-439a-ba2f-6099007c69b7	P	3	True	43382473640	True
505488	f32ae79d-234f-4d8b-999e-da3cc2871ffc	P	7	True	28548995112	True
353235	4dff7fd9-105e-4406-8cef-3823ad64e489	P	2	True	69150038984	True
566465	9f56f036-d0b4-4c2b-b322-1dd7e00f154c	J	12	True	200182034696	True
272263	159022a8-f379-49a0-a53f-6a6232b09959	P	2	True	22558511552	True
110485	1c4620c6-9f28-4d21-899e-c0c32974de62	P	5	True	37127422552	True
840069	0890c917-b02c-4570-a305-d1062c6db75f	J	11	True	191373656000	True
825159	36ab1792-2d9c-44d6-80f5-40c43c7d960d	P	1	True	98595579728	True
706454	e14036e2-0e83-4bd2-91f9-1a87b1af9024	P	0	True	46745343208	True
61949	01470b13-1bef-45d9-bd31-36e4ee6b59c0	P	5	True	31428722040	True
735495	b4077d4e-ff28-4d6f-be6f-c66f6148848f	J	11	True	440120631208	True
400310	a0b3a262-a977-4bb5-8842-9b7a701d9bf5	P	0	True	67153032712	True
526061	fe0b6e4f-c279-4c99-afbc-3d2b84463fed	P	3	True	33185934960	True
929705	9b245da5-84e7-4abb-8464-cc9cfc3e42b0	P	4	True	30864958864	True
791651	fa3fea48-9cad-46d1-85ae-350aa348cae9	P	3	True	70795105144	True
748892	fb2b1b9a-b791-4291-8def-34a7d5012a36	P	6	True	92569617256	True
256681	4189acca-eb6a-4151-ae1b-cdcbe390bd27	P	1	True	47467314784	True
583484	c376b19a-86b6-4471-9d82-55265b5725cd	J	11	True	738416155224	True
919012	1b22db40-f83b-4700-b009-b5ba9b24909c	P	4	True	19628731392	True
236892	88f9f189-6340-4816-91d5-d34d8d885d06	P	4	True	28491176528	True
291366	5941b849-8c08-4f82-a0ab-bfa6e4d81b3d	P	3	True	46133047280	True
708514	d737da8b-5785-4bc1-8368-6f23b3dd51ad	P	5	True	35434904944	True
578211	a9cd9643-699f-4ee6-9b6b-dc020baf1aec	J	11	True	82578085160	True
39000	11a5ed8f-39a5-426a-964a-e53e86cc1ab6	J	11	True	269619249400	True
962523	f1d3a39b-333d-470e-b058-c5033cca3d93	P	2	True	40602776960	True
172507	38a9846d-7f21-4ae2-ac22-095ebd86501c	P	6	True	78306462504	True
579893	ef8b1e23-f3db-46bd-98ea-5c53c397fac4	J	11	True	306342554096	True
986080	8119ba27-2799-4df0-b592-62341fdc51c2	P	7	True	41938987280	True
997622	dbe6be52-0ee9-4544-ad17-c9f5d66fde31	P	1	True	49583210208	True
439202	411a18bc-6d79-476a-983f-fc720fe4e4c7	P	5	True	28257326976	True
38498	710eeb7c-46f3-4050-a4e5-f543c7ff7362	P	7	True	30308743632	True
199029	93da75ba-cbc7-4d05-b009-3ae0f00a36da	P	6	True	102065651296	True
389127	af7195b0-8539-44ad-bada-1207270cef5e	P	6	True	59497162744	True
372432	d31e9296-a7f2-441a-9b18-78c14e0ff3bb	P	0	True	103109246960	True
75990	6e80020d-d530-46d4-86bd-fc3f3a5ace97	P	5	True	71258332352	True
929868	58cad784-baa3-47b4-b2e9-461b9293ac8a	P	0	True	118019770608	True
684627	5631d187-bd2a-4267-9167-d24a255e09f0	P	0	True	61618530800	True
351542	920fdd22-3e3c-414c-a699-53a3a2965154	P	6	True	139668257160	True
94776	1ff733cf-ae31-4e40-8b14-2fee2d10abe7	P	3	True	16798614568	True
740699	b3a73dee-a035-40a1-8475-51870e99b413	P	3	True	28385627992	True
235482	14fd70a9-0b94-4119-8c40-176141244055	P	3	True	63776742432	True
752771	5146b69b-179e-4a1b-a16b-f4ca80c00d60	P	1	True	40896130872	True
708256	72f3c6f4-f96d-4133-b6c7-2010c7324fd8	P	6	True	57477931816	True
687879	e7cd9c2d-4dcf-4fad-a35b-60e18f24ad95	P	6	True	29814136344	True
406842	72ed30b1-a6ba-4103-a79c-b7f67b09187c	P	4	True	30311876712	True
203988	923a9564-9981-4c73-8214-98428b1d4eb5	P	3	True	45040742352	True
841325	11d151c1-fa8e-4a3c-83d7-3cfe3da5d268	P	2	True	26654527872	True
430264	221133bf-b576-4242-a69e-dd7a95bd512e	P	3	True	70239720720	True
316811	48de55a3-51ff-4cc2-884e-79b44a76a8d3	P	5	True	73701969936	True
575428	bb5b46f2-9149-480f-8bb9-aed42d33b9f8	P	5	True	77187135080	True
978852	b63bd717-cf64-4406-a49b-aaa44479328d	J	12	True	63097311840	True
896632	29b8a9c7-fbd4-476e-96d3-3c1ec85266da	J	10	True	265124459280	True
433939	cfca58a5-a5c6-4ccb-8012-ce5d29cc76bc	P	5	True	54862180520	True
76625	5e706b60-91c0-48c5-9b5e-c556fba64bb5	P	5	True	22331372944	True
447858	edf2774a-d56b-4773-be19-2c9d1fd10b85	J	12	True	210708205960	True
703855	f6f775f5-1a7e-46f8-b504-0d98ed736a34	P	0	True	79113958088	True
907794	aeaa6ee1-34c3-4119-9ab8-e01a6cdc1393	P	6	True	147027497488	True
53269	c09f2402-4c28-4040-a227-ff9b13b99ab9	P	6	True	40599952288	True
516264	61eb2bac-5383-46a0-8d90-76a00d3238a0	P	6	True	94309528512	True
133140	71def07c-1076-41fc-9e25-55c7a79e7e09	P	7	True	88857287448	True
929383	b5db37cc-0774-4b63-8f41-fe56b94e3b5f	P	4	True	114020054688	True
961804	0ad2a5d2-410b-4c96-b01a-027de1ceda75	P	2	True	31601569352	True
676372	4d38375c-1b19-4c8e-bc47-6dffdf29ed23	J	10	True	258478596104	True
794712	cfd29902-3317-4f49-9034-1dc353e3f9d5	P	2	True	107996403384	True
510232	5cd91119-eb49-4656-803d-ba5878a3c862	P	0	True	20989713768	True
811594	5d2c049b-faae-4101-8e18-429eac94b96d	P	2	True	114586148440	True
474447	8ef09f6b-a7c9-4926-acc5-6b16c6ff9a65	P	2	True	44040678040	True
526568	be91f096-3c08-424d-98fe-025de94746ab	P	6	True	95937527360	True
703593	3dc5ddf8-ae47-4382-970b-f3ef14066edc	J	12	True	81446902440	True
741543	46fbae3c-7c75-4c5d-a0b4-80ddcd05d9da	P	2	True	97068554416	True
950440	7537c1c8-8b9d-4a35-83a1-18321a74022e	P	6	True	44236125072	True
619981	8045f42e-9afa-4bb0-8691-54f2258c8baa	J	11	True	234453939328	True
16323	c6150e4c-9329-49db-9eac-92a07b1cd759	P	1	True	98060796032	True
35039	71074050-bcd4-4bcb-8660-3797dffcf66d	P	6	True	19207881272	True
685918	24375c4f-b9bd-4a96-b2ef-3ffdd1d8fd3b	P	4	True	111669027240	True
256514	f65f0f6f-c942-4ffd-ba48-213eb46e39c4	P	7	True	53415719376	True
165077	16d44157-567e-4e1e-8af8-65ee7370ddd4	J	12	True	504025517352	True
840772	c95684c5-ba44-42eb-a384-17eae3761683	J	12	True	68781939384	True
